temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth
3.57,75,1023.6,0.0,0.0,4.0,2,0,4,245.64,10.37,20.32,11.92,28.89,10.79,25.71,25.2,73.92683,63.080177,86.11883
14.58,54,1013.2,0.0,0.0,0.0,0,0,0,79.21,10.25,198.43,10.3,233.53,9.96,192.53,7.92,88.207871,73.423428,75.4574
8.52,80,1011.5,0.0,0.0,100.0,0,0,100,0.0,14.39,211.7,21.31,217.45,15.5,210.74,21.96,82.057974,92.790793,104.14083
-1.34,78,1021.9,0.0,0.0,97.0,5,97,43,0.0,26.67,328.24,32.36,334.29,27.73,330.44,39.24,100.73023,96.624852,81.430521
9.73,97,1019.8,0.0,0.0,100.0,0,0,100,0.0,22.55,171.74,34.03,169.64,24.03,171.38,28.08,97.694866,97.459949,86.55044
9.87,34,1030.3,0.0,0.0,0.0,0,0,0,317.73,2.28,251.57,2.52,270.0,2.16,270.0,5.04,29.681165,53.571277,142.15411
4.92,82,1027.1,0.0,0.0,100.0,0,0,100,108.58,5.8,299.74,6.29,293.63,4.83,296.57,19.44,33.14606,67.767205,150.56824
3.23,91,1021.5,0.0,0.0,100.0,33,24,100,20.47,9.09,326.31,10.51,321.95,8.29,325.62,12.6,45.712965,67.766798,131.17662
26.77,21,1010.2,0.0,0.0,0.0,0,0,0,664.83,13.28,212.83,13.78,213.27,13.09,211.5,20.52,49.516322,56.685921,243.71372
22.51,31,1017.2,0.0,0.0,0.0,0,0,0,921.15,16.6,24.34,17.07,24.94,16.27,24.86,13.68,26.212067,19.955327,189.91581
22.71,26,1018.9,0.0,0.0,10.0,0,10,10,307.94,6.49,33.69,6.92,38.66,6.13,40.24,9.0,49.450253,55.351194,244.65741
28.26,17,1018.8,0.0,0.0,0.0,0,0,0,904.24,13.08,7.91,12.43,10.01,12.07,10.3,16.56,26.208225,28.858143,214.42549
3.64,77,1029.3,0.0,0.0,100.0,74,100,0,0.0,29.66,169.51,44.36,164.95,31.07,169.99,44.28,71.765978,92.348306,118.9367
8.16,68,1033.3,0.0,0.0,2.0,0,0,2,375.58,15.28,15.02,16.33,14.04,15.19,13.71,20.88,17.952533,62.578322,181.16953
24.93,34,1017.8,0.0,0.0,0.0,0,0,0,483.27,24.69,172.46,27.95,172.6,25.05,172.57,23.76,44.362774,48.755883,118.05068
14.8,34,1025.8,0.0,0.0,0.3,1,0,0,515.31,10.18,8.13,10.31,12.09,9.69,15.07,10.44,16.480281,60.076104,187.31346
31.87,18,1018.2,0.0,0.0,0.0,0,0,0,898.9,8.29,304.38,7.41,299.05,7.1,300.47,9.72,41.922546,32.114173,246.80292
9.54,64,1012.2,0.7,0.0,100.0,0,100,100,285.69,20.38,72.53,23.45,72.12,20.72,72.82,30.6,46.087373,58.632676,237.30693
26.1,25,1011.9,0.0,0.0,0.0,0,0,0,346.21,12.1,30.38,12.68,34.59,11.98,32.74,14.04,89.021453,76.575154,282.34357
21.64,32,1014.1,0.0,0.0,13.0,32,13,0,418.3,15.94,288.43,15.83,287.2,14.69,287.1,22.32,64.205136,73.653824,249.61435
9.09,97,1016.9,0.0,0.0,8.0,0,0,8,22.25,15.48,178.67,25.36,173.48,16.2,178.73,21.6,68.538763,78.332851,108.79274
23.44,26,1014.8,0.0,0.0,0.0,0,0,0,534.0,14.51,29.74,15.08,33.31,14.58,32.91,10.8,81.050882,67.865409,279.70701
2.41,25,1038.4,0.0,0.0,1.8,6,0,0,2.67,7.7,232.59,5.04,90.0,1.94,158.2,18.36,45.485379,75.128751,139.51405
19.68,49,1016.7,0.0,0.0,0.0,0,0,0,711.11,18.9,17.74,19.59,20.43,18.33,19.5,18.36,37.133987,32.308829,122.42268
-0.62,81,1017.0,0.0,0.0,33.0,0,0,33,313.28,49.55,319.71,52.74,321.1,48.63,321.01,56.88,19.982686,59.640378,162.89674
14.55,34,1020.9,0.0,0.0,100.0,0,100,0,431.65,31.45,185.25,37.69,186.58,31.81,185.19,34.56,26.412017,66.475054,198.68021
19.91,32,1016.2,0.0,0.0,100.0,100,100,0,485.94,40.79,156.6,50.63,156.53,41.79,157.19,43.56,49.652368,52.516489,247.11484
1.8,93,1014.1,0.0,0.0,3.0,0,0,3,0.0,15.58,303.69,23.48,305.64,18.47,303.07,18.72,101.91381,89.160805,72.144731
1.77,90,1025.4,0.0,0.0,17.4,58,0,0,0.0,18.36,1.12,32.33,7.68,20.16,360.0,36.0,115.50979,95.573834,59.039126
7.1,60,1025.6,0.0,0.0,100.0,50,100,100,0.0,18.94,188.75,29.14,197.99,20.77,188.97,27.72,70.38869,91.290442,119.82086
8.47,72,1019.5,0.0,0.0,100.0,0,10,100,178.0,27.32,198.43,34.51,200.14,28.01,197.97,29.52,31.22731,68.251251,154.66145
9.71,90,1016.3,0.0,0.0,100.0,18,0,100,140.62,8.56,14.62,10.46,26.57,8.56,14.62,19.08,53.087844,70.733874,123.40871
16.44,75,1012.8,0.0,0.0,0.0,0,0,0,146.85,1.08,90.0,1.8,90.0,1.48,104.04,2.88,74.652422,68.464718,90.487101
3.09,13,1032.9,0.0,0.0,0.0,0,0,0,0.0,11.9,183.47,12.65,184.9,14.04,180.0,8.64,80.661789,98.026319,111.8807
17.69,38,1017.1,0.0,0.0,10.0,0,0,10,794.77,19.59,53.97,20.77,56.31,19.17,55.71,23.76,41.530426,35.018517,244.90174
20.38,49,1012.8,0.0,0.0,0.0,0,0,0,389.82,15.41,322.59,17.15,320.96,15.41,322.59,10.8,62.513836,53.650686,94.372917
12.86,94,1013.3,0.0,0.0,0.0,0,0,0,10.68,2.9,187.13,2.41,296.57,4.32,180.0,2.52,89.103192,79.722349,80.876868
17.67,22,1025.3,0.0,0.0,0.0,0,0,0,482.38,3.32,192.53,3.32,192.53,2.97,194.04,1.8,15.678682,58.659616,171.01762
24.01,27,1015.2,0.0,0.0,10.0,0,10,10,560.7,7.79,326.31,7.29,327.09,6.79,327.99,8.64,54.270872,44.823191,260.30624
18.08,38,1028.1,0.0,0.0,2.4,8,0,0,772.52,12.43,349.99,12.85,348.69,12.02,351.38,15.48,8.5794352,37.911809,182.68288
17.71,41,1017.9,0.0,0.0,100.0,19,100,100,353.33,11.3,37.23,12.48,43.83,11.72,42.51,10.44,22.920748,56.303697,205.95607
19.56,48,1017.6,0.0,0.0,0.0,0,0,0,0.0,11.21,185.53,16.45,190.08,13.32,180.0,11.88,117.56377,94.312893,54.483961
19.13,34,1026.0,0.0,0.0,0.0,0,0,0,404.95,18.51,13.5,21.22,14.74,17.9,15.15,19.44,74.899587,75.473929,263.01028
7.68,71,1015.1,0.0,0.0,100.0,0,0,100,262.55,37.48,301.25,47.11,300.29,37.29,300.77,49.68,110.33865,111.45143,216.06231
30.86,23,1018.7,0.0,0.0,0.0,0,0,0,907.8,10.44,360.0,9.72,360.0,9.72,360.0,11.88,26.679119,19.097191,184.31717
19.14,31,1021.2,0.0,0.0,100.0,0,100,0,224.28,29.44,168.0,37.72,166.76,29.72,168.83,39.24,74.985293,61.868016,83.208924
1.19,56,1020.0,0.0,0.0,100.0,0,0,100,369.35,21.39,46.36,21.41,47.73,20.66,48.53,25.2,59.332379,78.388854,237.91803
20.1,32,1015.0,0.0,0.0,0.0,0,0,0,453.01,16.06,312.27,16.32,311.42,15.28,313.09,23.76,78.434636,73.221311,270.27774
12.39,80,1011.4,0.0,0.0,100.0,100,100,95,31.15,9.29,324.46,10.51,321.95,10.01,322.31,7.56,71.451685,73.132313,99.63786
9.58,55,1027.3,0.0,0.0,0.0,0,0,0,525.1,41.59,343.92,47.33,345.01,42.28,344.19,55.44,59.366561,73.978143,242.42376
18.1,41,1020.8,0.0,0.0,0.0,0,0,0,898.9,21.89,306.3,23.19,306.16,21.31,307.45,26.64,22.148353,24.099501,188.89122
9.49,69,1023.3,0.0,0.0,9.0,0,0,9,477.93,12.68,173.48,13.72,175.49,13.04,173.66,13.68,44.041632,49.933569,119.30349
11.89,73,1012.9,0.0,0.0,17.0,0,0,17,137.95,15.31,311.19,16.64,308.85,14.57,309.99,18.72,74.027959,69.439516,92.362665
7.13,44,1031.2,0.0,0.0,100.0,70,100,0,0.0,11.52,180.0,20.57,175.99,15.12,178.64,12.6,81.389985,99.603422,112.57153
9.8,46,1025.6,0.0,0.0,100.0,22,9,100,111.25,20.27,192.31,26.76,197.22,21.32,191.69,28.44,43.653696,74.340105,141.50082
27.28,28,1011.9,0.0,0.0,10.0,0,10,10,793.88,9.29,234.46,10.01,232.31,9.5,232.7,16.56,23.686602,32.790901,212.17348
16.74,45,1023.5,0.0,0.0,0.0,0,0,0,385.37,5.04,360.0,5.05,355.91,4.68,360.0,9.36,39.418784,56.771785,130.68266
23.45,25,1017.8,0.0,0.0,10.0,0,10,10,683.52,14.0,342.03,13.9,343.44,13.01,345.58,17.28,20.333498,46.26037,208.42275
5.81,73,1034.6,0.0,0.0,0.0,0,0,0,0.0,9.66,206.57,11.2,225.0,11.3,217.23,8.28,69.277243,89.884355,119.8945
7.51,72,1026.0,0.0,0.0,100.0,100,67,100,137.06,10.63,298.3,12.88,296.57,11.27,296.57,11.88,32.781365,68.857259,152.71076
17.01,36,1021.3,0.0,0.0,0.0,0,0,0,87.22,28.2,165.96,39.76,163.7,28.2,165.96,41.4,88.642534,72.980361,74.297411
32.62,24,1013.1,0.0,0.0,10.0,0,10,0,801.89,25.2,216.87,27.5,217.02,25.49,216.38,34.2,37.970606,35.65008,238.3407
25.39,16,1020.6,0.0,0.0,0.0,0,0,0,735.14,28.83,164.05,31.8,164.23,28.39,164.55,27.0,37.745827,28.84955,120.84646
29.2,21,1019.5,0.0,0.0,58.0,100,58,0,480.6,15.82,311.31,16.3,313.21,15.27,315.0,15.84,80.05781,65.610242,280.63646
4.86,61,1023.9,0.0,0.0,0.0,0,0,0,371.13,34.95,155.02,40.76,155.47,34.94,153.7,38.16,71.941767,86.629549,247.64848
4.92,95,1031.1,0.0,0.0,100.0,0,0,100,1.78,6.41,51.84,8.29,55.62,5.69,55.3,7.56,57.587534,82.759345,129.58347
13.68,62,1016.6,0.0,0.0,100.0,17,100,100,0.0,19.39,201.8,28.66,205.28,21.79,202.33,24.12,83.736134,88.098688,96.963544
5.61,91,1019.7,0.0,0.0,100.0,2,0,100,0.0,11.01,11.31,12.92,12.87,10.74,13.57,9.0,114.3895,96.459356,61.668817
15.04,66,1017.6,0.0,0.0,0.0,0,0,0,254.54,23.41,178.24,28.1,177.8,24.49,178.32,18.0,74.377688,62.335997,84.649239
7.43,84,1025.7,0.0,0.0,100.0,0,20,100,42.72,11.81,307.57,12.98,313.88,11.72,312.51,16.56,44.991287,63.710982,128.46874
24.56,34,1016.2,0.0,0.0,0.0,0,0,0,185.12,11.84,199.54,13.24,202.38,11.87,194.04,21.96,76.365697,64.240858,83.595899
13.36,78,1016.3,0.0,0.0,0.0,0,0,0,0.0,2.41,296.57,5.99,327.26,4.02,296.57,6.84,104.08775,87.164192,66.787773
16.36,65,1008.8,0.0,0.0,0.0,0,0,0,31.15,18.23,170.91,29.53,170.88,19.96,172.75,24.84,90.04135,77.097019,76.714489
33.19,18,1012.7,0.0,0.0,0.0,0,0,0,551.8,13.0,4.76,14.21,8.75,13.85,8.97,15.48,79.356286,65.76577,279.37762
11.92,87,1013.9,0.0,0.0,98.0,0,0,98,105.02,7.64,351.87,8.71,352.87,7.7,349.22,7.92,72.72212,71.315863,96.075648
15.81,39,1018.4,0.0,0.0,0.0,0,0,0,861.52,18.67,309.52,19.23,308.16,17.94,308.48,26.64,38.3099,39.291417,237.6623
3.49,97,1023.0,0.0,0.0,20.0,0,0,20,0.0,16.2,360.0,23.27,8.0,17.64,1.17,30.24,79.847932,96.946263,111.89435
12.4,52,1014.0,0.0,0.0,0.0,0,0,0,0.0,9.01,182.29,10.39,194.04,10.44,180.0,7.92,101.3975,95.192197,79.052091
18.42,30,1009.8,0.0,0.0,0.0,0,0,0,807.23,14.44,4.29,14.47,5.71,13.76,6.01,11.52,33.876482,45.091008,228.42516
28.26,16,1018.9,0.0,0.0,0.0,0,0,0,933.61,15.11,167.62,15.82,168.18,15.04,168.96,12.96,32.556284,23.866068,225.40691
29.5,15,1013.5,0.0,0.0,0.0,0,0,0,928.27,24.97,208.41,27.06,208.61,25.14,209.13,32.04,32.260975,22.816146,223.5536
7.57,74,1023.2,0.2,0.0,100.0,100,100,2,504.63,24.99,168.37,28.53,169.82,25.21,170.13,24.12,34.616752,44.026793,229.98448
19.97,43,1001.3,0.0,0.0,10.0,0,0,10,637.24,39.99,249.44,48.54,249.15,41.05,248.39,60.84,20.477074,41.944135,209.35833
7.46,91,1018.6,0.0,0.0,100.0,0,0,100,124.6,2.88,90.0,2.97,75.96,1.94,68.2,0.72,73.123154,69.569586,93.802585
10.85,62,1023.2,0.0,0.0,100.0,29,0,100,306.16,38.62,343.76,48.12,344.82,39.22,344.56,60.12,51.04726,76.888165,227.14914
17.59,46,1016.0,0.0,0.0,42.0,0,0,42,609.65,25.07,285.83,26.46,284.98,23.84,284.88,33.12,35.772956,56.458337,224.4037
24.55,39,1011.1,0.0,0.0,58.0,0,0,58,677.29,10.81,358.09,10.8,360.0,10.45,1.97,13.68,24.630929,31.189349,212.95943
8.61,52,1021.6,0.0,0.0,100.0,12,0,100,182.45,22.75,175.46,28.52,175.66,23.83,175.67,24.12,31.906686,68.698156,154.07356
11.69,36,1022.3,0.0,0.0,100.0,6,100,0,455.68,33.43,157.85,40.38,158.01,33.63,158.65,34.56,34.429888,44.289428,229.59342
14.86,45,1016.9,0.0,0.0,0.0,0,0,0,337.31,27.36,32.64,32.45,33.69,28.16,32.47,27.36,62.384206,76.984436,243.785
15.48,58,1016.6,0.0,0.0,0.0,0,0,0,258.1,7.42,345.96,8.77,340.82,7.52,343.3,4.68,74.557604,62.142611,84.166615
1.62,77,1012.5,0.1,0.0,100.0,0,0,100,295.48,46.81,181.32,48.99,182.11,46.45,181.33,41.04,16.729554,61.320051,180.38464
8.19,90,1022.7,0.0,0.0,0.0,0,0,0,0.0,15.99,172.23,33.14,162.94,18.45,174.4,25.92,100.1616,96.489777,82.094216
10.75,62,1029.2,0.0,0.0,100.0,100,100,0,299.04,18.1,162.65,20.38,162.53,17.65,163.41,16.56,50.142476,77.85054,224.60567
22.14,48,1016.3,0.0,0.0,0.0,0,0,0,296.37,30.65,167.11,37.98,165.17,31.0,167.25,32.04,58.600077,59.474513,105.48677
20.61,31,1014.3,0.0,0.0,0.0,0,0,0,742.26,15.19,306.33,14.98,305.22,13.9,306.57,19.08,49.569436,51.014278,248.11763
3.63,92,1030.3,0.0,0.0,100.0,4,0,100,0.0,19.56,12.76,24.63,15.26,20.0,13.54,29.88,73.681505,82.306591,105.42855
6.31,92,1027.8,0.0,0.0,100.0,0,0,100,48.06,3.55,336.04,3.6,360.0,3.67,348.69,8.28,87.763365,74.667298,77.493566
2.62,60,1023.3,0.0,0.0,100.0,0,0,100,141.51,0.8,153.43,2.62,105.95,0.51,225.0,10.08,44.267714,58.883325,125.46353
14.63,48,1017.4,0.0,0.0,100.0,100,100,26,709.33,11.52,180.0,11.89,181.74,11.17,181.85,13.68,19.279112,26.963868,187.57524
18.23,63,1014.5,0.0,0.0,72.0,100,72,11,535.78,35.75,207.6,41.89,208.77,36.07,207.33,46.44,6.0273924,45.862032,188.07079
3.05,94,1032.2,0.0,0.0,100.0,0,0,100,0.0,5.48,23.2,9.29,35.54,4.32,360.0,21.24,102.85315,96.493611,78.288305
17.41,44,1015.8,0.0,0.0,100.0,0,100,100,307.94,20.53,267.99,23.14,264.64,20.24,264.9,35.28,9.4340523,45.204529,166.74464
3.6,87,1018.1,0.0,0.0,49.0,0,49,10,72.09,21.42,294.84,29.97,294.1,23.54,293.43,29.52,45.335752,65.65284,129.72501
18.8,51,1021.9,0.0,0.0,69.0,5,0,69,473.48,13.89,301.22,14.83,299.05,13.4,300.7,18.0,38.126923,66.065484,219.32263
14.78,64,1022.7,0.0,0.0,10.5,35,0,0,284.8,21.97,304.99,26.56,302.83,22.37,303.18,26.64,110.88686,109.65239,216.38789
15.79,38,1018.8,0.0,0.0,100.0,100,100,0,600.75,4.1,307.87,3.71,299.05,3.4,302.01,8.64,31.463831,36.701697,133.02758
17.19,51,1031.4,0.0,0.0,0.0,0,0,0,476.15,6.3,30.96,6.64,40.6,6.41,38.16,6.12,15.187906,58.097601,170.98981
5.76,74,1018.9,0.0,0.0,100.0,0,0,100,411.18,11.5,339.86,10.97,336.8,9.69,338.2,13.32,44.442059,47.192647,116.91896
26.28,23,1017.4,0.0,0.0,0.0,0,0,0,815.24,12.57,166.76,12.92,167.12,12.22,166.37,15.48,35.648447,41.442984,232.58753
7.07,67,1029.9,0.0,0.0,76.0,0,0,76,526.88,38.53,336.31,43.59,337.67,37.54,335.65,55.08,15.383884,51.687524,198.54429
16.63,24,1023.6,0.0,0.0,0.0,0,0,0,629.23,21.53,20.56,23.6,21.48,21.53,20.56,24.12,60.005743,71.318008,245.87856
17.13,27,1023.5,0.0,0.0,0.0,0,0,0,477.93,6.64,192.53,6.57,189.46,6.57,189.46,5.04,15.921867,58.933945,171.02461
14.43,72,1015.2,0.0,0.0,0.0,0,0,0,256.32,3.96,360.0,4.21,340.02,4.02,349.7,4.32,74.497221,62.20195,84.322951
2.9,96,1024.8,0.0,0.0,100.0,0,0,100,0.0,19.2,173.54,26.99,170.79,19.92,173.77,18.36,86.476751,81.689692,86.669932
17.5,38,1022.7,0.0,0.0,0.0,0,0,0,855.29,22.33,20.77,23.6,21.48,22.0,21.1,25.2,30.428323,20.372982,146.29482
17.9,36,1028.9,0.0,0.0,100.0,100,100,0,412.96,21.95,318.99,23.71,318.08,21.17,318.45,26.64,38.778923,69.314371,216.75711
11.01,48,1015.1,0.0,0.0,100.0,100,100,0,0.0,6.52,186.34,2.52,180.0,7.21,182.86,2.52,102.02025,89.918907,72.786146
20.61,30,1014.4,0.0,0.0,0.0,0,0,0,614.99,15.86,309.47,15.63,308.45,14.57,309.99,23.4,63.900304,61.927168,260.04323
12.24,42,1026.3,0.0,0.0,93.0,24,93,11,228.73,21.41,199.65,25.41,200.75,22.21,199.9,27.36,21.892864,64.802562,169.05703
7.28,69,1026.3,0.0,0.0,47.0,0,0,47,381.81,2.6,236.31,2.81,230.19,2.55,225.0,16.2,17.466135,62.079493,180.74748
16.78,43,1018.4,0.0,0.0,100.0,25,100,100,264.33,9.22,51.34,10.19,57.99,9.29,54.46,10.44,10.588224,52.928599,188.43475
4.39,79,1018.9,0.4,0.0,100.0,39,100,100,201.14,16.99,126.38,19.8,126.87,17.5,126.63,19.8,16.280276,44.206649,203.0813
14.0,42,1030.9,0.0,0.0,14.0,4,14,10,411.18,18.16,309.37,19.23,308.16,17.65,309.21,22.32,26.812335,66.134122,200.14001
22.56,27,1019.4,0.0,0.0,0.0,0,0,0,619.44,6.19,35.54,5.86,42.51,6.13,40.24,4.32,49.857231,39.402419,102.90825
10.1,72,1014.2,0.6,0.0,65.0,0,65,56,204.7,15.48,287.59,17.65,286.59,15.14,288.0,19.08,44.280582,48.07341,117.72902
8.68,98,1026.6,0.0,0.0,59.0,56,59,0,0.0,8.09,200.85,10.95,189.46,8.31,197.65,8.28,67.499444,84.397152,116.47525
13.86,59,1016.3,0.0,0.0,60.0,0,60,0,0.0,18.45,174.4,36.59,164.6,20.24,174.9,34.92,102.46215,83.481463,65.082632
4.32,72,1022.5,0.0,0.0,100.0,76,48,100,364.01,36.45,317.8,37.97,317.69,36.42,317.0,46.8,29.22186,46.412244,138.9322
10.88,58,1023.6,0.0,0.0,10.0,0,0,10,355.11,5.41,266.19,6.13,266.63,5.41,266.19,15.84,47.393687,75.101325,223.54443
19.55,26,1023.5,0.0,0.0,0.0,0,0,0,623.0,9.73,357.88,9.73,357.88,9.36,360.0,9.72,60.16588,70.844693,246.54945
8.83,56,1035.1,0.0,0.0,42.0,43,42,0,154.86,7.29,200.22,10.66,191.69,8.91,194.04,7.92,42.239003,72.870458,141.97114
9.96,64,1024.1,0.0,0.0,10.0,0,0,10,319.51,14.69,36.03,15.41,37.41,14.4,36.87,15.12,26.620452,65.052117,201.53983
15.44,47,1018.2,0.0,0.0,10.0,0,0,10,776.08,20.63,186.01,22.1,186.55,20.6,185.01,18.36,20.506021,30.495441,157.1478
15.18,30,1022.6,0.0,0.0,0.0,0,0,0,329.3,16.1,26.57,19.97,27.95,16.9,26.57,19.44,85.185592,89.514217,263.67199
2.79,81,1022.1,0.0,0.0,100.0,0,100,100,114.81,25.46,171.87,28.31,172.69,25.76,172.78,28.44,31.698771,61.71318,145.95465
11.65,77,1000.3,0.2,0.0,19.0,3,5,19,503.74,43.86,290.67,55.83,290.77,43.4,290.39,63.36,45.735938,71.602733,224.93703
19.08,43,1016.8,0.0,0.0,0.0,0,0,0,779.64,12.62,356.73,12.25,358.32,11.88,360.0,14.4,23.127097,28.918467,152.86262
8.66,92,1019.0,0.0,0.0,0.0,0,0,0,0.0,2.6,236.31,0.72,180.0,1.94,248.2,0.72,102.00495,94.03088,77.024251
24.17,30,1015.5,0.0,0.0,0.0,0,0,0,486.83,19.39,211.33,21.61,209.98,19.34,208.95,23.76,44.704098,48.33868,117.26785
31.33,24,1014.3,0.0,0.0,10.0,0,10,10,736.92,26.54,200.65,29.22,202.46,26.81,202.09,38.52,35.311427,43.057628,231.43632
0.62,45,1031.7,0.0,0.0,0.0,0,0,0,0.0,7.7,217.41,5.24,285.95,9.45,220.36,6.12,59.194427,83.19827,127.6062
12.35,86,1011.7,0.1,0.0,100.0,0,100,100,107.69,12.07,153.43,16.18,159.15,13.1,159.08,18.72,53.394532,69.016482,121.3416
11.21,58,1031.4,0.0,0.0,100.0,27,100,0,271.45,20.32,172.87,23.22,172.87,21.03,173.12,19.08,38.401372,71.369431,213.60886
6.09,51,1026.6,0.0,0.0,0.0,0,0,0,455.68,45.66,165.85,57.12,164.65,45.41,167.18,56.88,43.987846,50.579372,119.81399
17.81,32,1028.7,0.0,0.0,0.0,0,0,0,709.33,16.07,344.41,16.42,344.74,15.28,344.98,18.36,15.643641,38.959247,158.84691
9.1,74,1007.9,0.1,0.0,100.0,0,10,100,172.66,15.68,58.13,17.41,60.26,15.5,59.26,17.64,16.802484,43.145436,203.89737
4.89,85,1019.9,0.0,0.0,0.0,0,0,0,24.92,9.18,318.18,15.02,314.03,8.5,323.62,16.56,87.556035,77.913892,81.249932
14.38,38,1014.0,0.0,0.0,100.0,100,100,0,511.75,12.41,343.14,12.41,343.14,11.53,345.53,20.88,64.715898,62.419221,260.78188
7.73,27,1034.4,0.0,0.0,0.0,0,0,0,375.58,6.21,10.01,6.76,25.2,6.62,22.38,16.56,19.199908,63.795208,182.13526
19.82,51,1026.5,0.0,0.0,0.0,0,0,0,535.78,18.12,159.04,19.93,159.93,17.87,161.2,16.92,24.775509,60.602678,204.35497
21.77,48,1013.7,0.0,0.0,10.0,27,0,10,582.06,5.15,245.22,5.99,237.26,5.5,238.39,11.88,27.932368,42.907204,139.64524
19.02,40,1017.3,0.0,0.0,10.0,0,0,10,849.06,15.19,31.43,15.08,33.31,14.58,32.91,11.52,27.858925,22.182324,151.34256
3.66,92,1013.8,0.0,0.0,0.0,0,0,0,0.0,10.54,277.85,22.96,283.6,12.73,278.13,15.12,85.766212,85.004718,91.004657
31.5,17,1016.5,0.0,0.0,0.0,0,0,0,381.81,12.73,351.87,12.29,354.96,11.53,358.21,15.48,91.490462,75.771482,286.93635
24.82,24,1014.7,0.0,0.0,100.0,22,100,0,753.83,9.34,242.45,9.5,245.38,8.85,243.43,14.04,11.075752,35.697052,186.10487
23.36,39,1016.2,0.0,0.0,100.0,0,100,3,243.86,18.75,176.7,22.73,176.37,19.16,174.61,17.64,61.135088,56.069852,98.723337
31.17,23,1011.3,0.0,0.0,0.0,0,0,0,522.43,18.79,323.57,19.59,323.97,18.08,324.73,20.52,78.52512,67.547421,276.20668
20.02,56,1014.7,0.0,0.0,8.4,28,0,0,448.56,2.28,198.43,2.62,195.95,2.55,188.13,6.12,42.32625,51.434677,122.80043
7.09,93,1013.4,0.0,0.0,100.0,9,100,100,0.0,2.31,308.66,7.1,329.53,1.8,323.13,5.04,102.36899,92.109203,74.551327
10.59,82,1019.1,0.0,0.0,100.0,7,0,100,185.12,26.37,327.83,34.88,328.93,25.68,328.76,41.76,72.47701,75.072788,259.96948
15.59,35,1019.4,0.0,0.0,1.5,5,0,0,341.76,18.29,323.81,20.3,322.93,17.71,322.43,19.44,84.6828,88.105037,264.37342
27.29,25,1016.5,0.0,0.0,3.0,0,0,3,915.81,3.6,270.0,3.62,264.29,3.32,257.47,6.84,32.272247,24.332599,225.06913
34.9,13,1013.8,0.0,0.0,10.0,0,10,0,838.38,12.98,313.88,12.98,313.88,12.22,315.0,19.8,40.298745,32.821951,243.44139
14.36,81,1009.8,0.7,0.0,100.0,0,100,100,196.69,18.35,164.05,22.35,165.07,19.04,164.65,19.08,9.3296744,48.846987,168.54808
15.5,76,1016.0,0.0,0.0,21.0,0,21,0,25.81,3.55,113.96,7.07,14.74,3.76,106.7,5.04,89.750411,78.13986,78.263978
30.53,21,1013.6,0.1,0.0,69.0,69,69,0,517.09,12.31,217.87,13.39,216.25,12.68,214.59,19.44,38.106372,30.996965,120.34151
26.91,37,1017.5,0.0,0.0,4.8,16,0,0,579.39,3.32,102.53,4.1,105.26,3.98,95.19,23.76,50.175691,40.341419,103.0512
19.7,34,1014.8,0.0,0.0,0.0,0,0,0,461.02,8.77,340.82,8.83,348.23,8.83,348.23,17.28,79.605528,73.000359,272.1996
18.65,43,1018.7,0.0,0.0,0.0,0,0,0,647.03,32.1,156.89,36.45,156.73,31.96,157.48,23.76,10.079476,43.741436,165.89062
14.96,62,1023.0,0.0,0.0,66.0,0,10,66,550.02,9.0,360.0,9.0,360.0,9.0,360.0,19.44,4.6871001,47.651298,179.93674
14.77,35,1025.4,0.0,0.0,0.0,0,0,0,463.69,3.98,185.19,4.32,180.0,3.96,180.0,3.24,16.639182,59.728682,171.01857
7.88,39,1025.6,0.0,0.0,0.0,0,0,0,63.19,12.37,188.37,17.73,192.91,15.58,186.63,12.24,53.538415,76.297627,128.42264
9.36,34,1029.1,0.0,0.0,39.0,0,39,0,378.25,7.73,332.24,8.85,333.43,7.75,338.2,9.0,18.662127,63.277688,181.56566
19.64,34,1027.1,0.0,0.0,0.0,0,0,0,773.41,15.95,331.7,16.43,331.19,14.97,332.82,18.36,32.489543,47.32489,225.37785
27.79,18,1016.4,0.0,0.0,0.0,0,0,0,560.7,12.72,25.11,13.04,27.98,12.41,29.54,11.16,80.363315,65.801269,280.90169
28.92,22,1014.7,0.0,0.0,0.0,0,0,0,463.69,9.69,328.67,9.51,330.52,9.02,331.39,13.68,78.337758,71.928124,271.43418
13.75,81,1012.0,0.5,0.0,100.0,11,100,100,0.0,12.32,186.71,18.25,202.01,13.76,186.01,16.56,115.33216,92.591883,55.910615
9.11,78,1018.9,0.1,0.0,100.0,5,0,100,341.76,29.81,317.45,32.89,318.11,27.27,317.68,45.36,17.826312,41.400033,205.33972
10.59,79,1015.7,0.0,0.0,100.0,0,0,100,132.61,14.33,25.28,15.95,28.3,14.49,26.57,12.6,7.6504764,48.930399,188.35513
